sno,gmaps_place_id,gmaps_name,gmaps_formatted_address,gmaps_latitude,gmaps_longitude,gmaps_opening_hours_weekday_text,gmaps_website,gmaps_phone,gmaps_rating,gmaps_user_ratings_total,gmaps_types,gmaps_business_status,gmaps_editorial_summary,gmaps_url,gmaps_directions_url,gmaps_plus_code_global,gmaps_plus_code_compound,gmaps_utc_offset_minutes,gmaps_photo_reference_1,gmaps_addr_country,gmaps_addr_postal_code,gmaps_addr_postal_town,gmaps_addr_admin_area_level_1,gmaps_addr_admin_area_level_2,postcode_norm,gmaps_postcode_norm,likely_match,description_short,Description,city,region,local_authority,service_area,age_range,conditions_supported,specific_services,physical_access,organization_type,status,last_verified
11,ChIJQcwiTLUPdkgRuTSlu1PXkFA,Hammersmith and Fulham Council,"145 King St, London W6 9XY, UK",51.4924863,-0.2318367,Monday: 9:00?AM?–?5:00?PM; Tuesday: 9:00?AM?–?5:00?PM; Wednesday: 9:00?AM?–?5:00?PM; Thursday: 9:00?AM?–?5:00?PM; Friday: 9:00?AM?–?5:00?PM; Saturday: Closed; Sunday: Closed,http://www.lbhf.gov.uk/,+44 20 8748 3020,1.7,253,"establishment,local_government_office,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=5805376674310993081,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJQcwiTLUPdkgRuTSlu1PXkFA,9C3XFQR9+X7,"FQR9+X7 London, UK",,AciIO2cng_R5jZ6Z20bi72pGisO1doqjNOakR6wtnB6C7j01h2h0dghnKETYMckEDoRqfzwcyjumSQANMwAzawsY1cxwl8vG0F60TZHeEsYelacy1KwgK56OjZM6QuGsI6YEl5HbTssj5slKMmdR24_wXiVRkrVnSTcfzcsOTW8ze42gGXdsNB2BEVzurEniokHylZuKoZaiHO4ULFCi9_Yug0qcPuvT-u22PqW60EijnqqEuuzCS_WsGfiR-RKLVOuf839Z118CZHnzjIvkdZlsAjtw9ifdHmcwnb1VtmOKCBM-NIFUORNu-dnKF2j3NNrlpnOcpa1Nn73h4oqOwI_kXdQzaSbDFEfIrF3HrAiLp5hBHEBccvUpJWB7ixJT1WQT1gRNLHNUkkdkQ6GbDN3doxQZodogBt_nQSiwlzO_69KuowpX,United Kingdom,W6 9XY,London,England,Greater London,,W6 9XY,1,At Ladbroke Grove autism centre we support people of all ages on the autism spectrum to help them achieve their full potential.,,London,England - London,,,,,,,,,
12,ChIJMcNmOGgDdkgRYidqWwJXHL4,Southwark Council,"160 Tooley St, London SE1 2QH, UK",51.5034502,-0.080552,Monday: 9:00?AM?–?5:00?PM; Tuesday: 9:00?AM?–?5:00?PM; Wednesday: 9:00?AM?–?5:00?PM; Thursday: 9:00?AM?–?5:00?PM; Friday: 9:00?AM?–?5:00?PM; Saturday: Closed; Sunday: Closed,http://www.southwark.gov.uk/,+44 20 7525 5000,1.5,367,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=13698919834189440866,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJMcNmOGgDdkgRYidqWwJXHL4,9C3XGW39+9Q,"GW39+9Q London, UK",,AciIO2dCUjI6WKlOC6hdgj4JcAOy5CE27F62T7AKczXOELgtdwz3WVed10hN4Tz7lj1pE3NOpdf5juAGfxQil7iW42iBnVhEKHUfzzlk8tZia4W37KW5nRser4j1sfv2coqjRqMtni0-IIPUyEGaJNuE9H5kU3ARvU1Y70cGGsO7F3z0-5Eapxs0dCBvfMBkzNvA1pHRXwGp1DUtu-rC3qQ6epjaU04cmHzmiLw3LZCSNin0YvK_WGjYziKhoO-M2gBodO5VWzbiOYEYemSPKUYCz7J-XbegPLryFXpPobeL4ln4ZY89A93sd2mDh3e0iIjNHGFBURPOq3T9rHlh-PMyAlU1IJOyLVIPaywgE7VxYDcI-pSiv5r0ajXjPbL2N7zt3OXhrVRVWNgwRtFIU2IFQPmSL4DE-My9AZaY2Vp-QQOq5EEL,United Kingdom,SE1 2QH,London,England,Greater London,,SE1 2QH,1,,,a network of disabled people in senior jobs.,,,,,,,,,,
13,ChIJ1UlGWUwNdkgRr33xISAXBEc,National Autistic Society - Sybil Elgar School,"Havelock Rd., Southall UB2 4NY, UK",51.5012018,-0.3739406,Monday: 9:00?AM?–?3:40?PM; Tuesday: 9:00?AM?–?3:40?PM; Wednesday: 9:00?AM?–?3:40?PM; Thursday: 9:00?AM?–?3:30?PM; Friday: 9:00?AM?–?3:40?PM; Saturday: Closed; Sunday: Closed,https://www.autism.org.uk/our-schools/sybil-elgar,+44 20 8813 9168,,,"establishment,point_of_interest,school",OPERATIONAL,,https://maps.google.com/?cid=5117240503375592879,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJ1UlGWUwNdkgRr33xISAXBEc,9C3XGJ2G+FC,"GJ2G+FC Southall, UK",,,United Kingdom,UB2 4NY,Southall,England,Greater London,,UB2 4NY,1,,,http://www.autism.org.uk/about/adult-life/work.aspx,,,,,,,,,,
14,ChIJVzGoe0AGdkgR18o-c-9l_jI,Lavender Lodge School,"224 London Rd, Mitcham CR4 3HD, UK",51.4078993,-0.164361,Monday: 8:30?AM?–?3:30?PM; Tuesday: 8:30?AM?–?3:30?PM; Wednesday: 8:30?AM?–?3:30?PM; Thursday: 8:30?AM?–?3:30?PM; Friday: 8:30?AM?–?3:30?PM; Saturday: Closed; Sunday: Closed,https://www.witherslackgroup.co.uk/our-locations/our-schools/lavender-lodge-school/,+44 20 8687 7050,,,"establishment,point_of_interest,school",OPERATIONAL,,https://maps.google.com/?cid=3674486425085987543,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJVzGoe0AGdkgR18o-c-9l_jI,9C3XCR5P+57,"CR5P+57 Mitcham, UK",,AciIO2fHWHwxZNYog7Hj0NzkLTVlAf5O-wWjLOvgp4X1o69Pd5x0QspVlPp9x1QenHebkeh9DWwo3bG7DT5VEP3M3h9fgKOHuIVCwftQdKXzCPSx9-kh4SphTUNUebp3VMhYTJntGjJ0Yv5gOBUiLdxU6ET596YRgda31r2zJ-h1TMAWFrseD00vgykdcE4sRnwZqSMgqxwnsyyCFfhHMHF32ExWuCdhoF3Tccai2hn7_9epPfvjgvUPYsDSuhMHNq7YW6TV8qaN8nuq76yzq_OSKZOVmDl7GnCdgGa2YNx9UJ3TjX6IJmgHLCusZ3YYCkK8XvH6wWvI9QUODjpyMSHab3GB3ggECMcedQYrGQKTQMBkkyGCmkVKEb4yGPgYRaEDfA69UG01oI2MwbvTFteeF1CQPl6ZFZ9XPH1cRSQgjl3Vug,United Kingdom,CR4 3HD,Mitcham,England,Greater London,CR4 3HD,CR4 3HD,1,Also based at the farm is Rural Care. We provide training and work experience for people with learning disabilities and/or mental health issues in a supportive and caring environment on a fully working farm. We also work in partnership with North Hertfordshire College to provide accredited training for their students with learning disabilities on the farm. Volunteers are welcome and can help out with Rural Care or can work on their own so they can enjoy the tranquility of the farm.,,http://www.churchfarmardeley.co.uk/plan-a-visit,,,,,,,,,,
15,ChIJIRDTuvgFdkgRNy6tjUUO0gQ,Tram House School (a BeyondAutism School),"520 Garratt Ln, London SW17 0NY, UK",51.4376684,-0.1870164,Monday: 8:00?AM?–?5:00?PM; Tuesday: 8:00?AM?–?5:00?PM; Wednesday: 8:00?AM?–?5:00?PM; Thursday: 8:00?AM?–?5:00?PM; Friday: 8:00?AM?–?5:00?PM; Saturday: Closed; Sunday: Closed,http://www.beyondautismschools.org.uk/tramhouse,+44 20 3031 9707,,,"establishment,point_of_interest,school",OPERATIONAL,,https://maps.google.com/?cid=347355813153418807,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJIRDTuvgFdkgRNy6tjUUO0gQ,9C3XCRQ7+35,"CRQ7+35 London, UK",,AciIO2eq8o6HFQc5QXVwTB0g96irxaXSQ636irQMTLCX78IlwCBR2vRJfid5wMEAsA_2tWyiCeJqWXHNN7J5eo-saOGit0RHw2Wkt5by9wnFbf8rawGKBN6-JoSNVPRqLS8ZoKZvwOEnC-SXWun00ww0fdyJVq3EJfZiIxpjHPHf6zl_KcDpG0G62u0nNVdyPZdx4nu7tFcXjLjT8F6BTjNykikCLnpwdXV10iZcC07gjLwq5ec47KUjA9nLkWnLEAVh-y-yfTac45fKr3VA9rpSri307MUXnqqUZE5W9Uv1cILfwA,United Kingdom,SW17 0NY,London,England,Greater London,,SW17 0NY,1,Also based at the farm is Rural Care. We provide training and work experience for people with learning disabilities and/or mental health issues in a supportive and caring environment on a fully working farm. We also work in partnership with North Hertfordshire College to provide accredited training for their students with learning disabilities on the farm. Volunteers are welcome and can help out with Rural Care or can work on their own so they can enjoy the tranquility of the farm.,,advice and support for people with learning disabilities and people with autism.,,,,,,,,,,
16,ChIJ19m1fQAFdkgR_O85HD1wCvY,Centre Academy London,"92 St John's Hl, London SW11 1SH, UK",51.46106409999999,-0.1749199,Monday: 8:00?AM?–?4:00?PM; Tuesday: 8:00?AM?–?4:00?PM; Wednesday: 8:00?AM?–?4:00?PM; Thursday: 8:00?AM?–?4:00?PM; Friday: 8:00?AM?–?4:00?PM; Saturday: Closed; Sunday: Closed,https://www.centreacademy.net/,+44 20 7738 2344,,,"establishment,point_of_interest,school,secondary_school",OPERATIONAL,,https://maps.google.com/?cid=17729106290866253820,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJ19m1fQAFdkgR_O85HD1wCvY,9C3XFR6G+C2,"FR6G+C2 London, UK",,AciIO2cfx-nrDxjZtMjt2cwVIvbYfIrnbYNEcn1UzOqB4z2iY1BqwEh_3iA46MxFky-Svn521LgtAHNu3ugfVrQPkCSQkJ2raCABbQXmtVsoRS0ly8Vtdylq87ipILLNwdLKJyw4AIqRM-wV6-_uPvbWu_fTKVUeRJpvnktCqjJvTrBmmSrwElrBPapiVO9XjIPNudn8RVWfhj4OzTQNvv1Edvg1fZ8kLTyx305PBhTub7bcZQyl-ky0xZrEEmK1FpPbmpvnaPmC7XdhBJGkquTKYWuziRNVhtVPlJiTV5NtZ4_zfQ,United Kingdom,SW11 1SH,London,England,Greater London,,SW11 1SH,1,Barnet Mencap staff will be available for anybody with a learning disability or with autism who needs advice to sort out problems like housing or developing the skills they need to live more independently.,,The Papworth Trust Centre in Basildon offers a choice of activities for disabled people to have fun and learn new skills and get some work experience.,,,,,,,,,,
17,ChIJL5T6_x4bdkgR1Lp55PsnXZQ,Exceptional Individuals,"27 Old Gloucester St, London WC1B 5AA, UK",51.5206343,-0.1222098,Monday: 9:30?AM?–?5:30?PM; Tuesday: 9:30?AM?–?5:30?PM; Wednesday: 9:30?AM?–?5:30?PM; Thursday: 9:30?AM?–?5:30?PM; Friday: 9:30?AM?–?5:30?PM; Saturday: Closed; Sunday: Closed,http://exceptionalindividuals.com/,+44 20 8133 6046,4.3,27,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=10690745053270883028,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJL5T6_x4bdkgR1Lp55PsnXZQ,9C3XGVCH+74,"GVCH+74 London, UK",,AciIO2eoxXus1Dn20hzQeRz5g5cI25mcG1MIQe-mnVz28fX3FFzOweI_oRMsc_sUFupnWO6prrt2mzCYVZmuy3xhFzc_7To0qj11x1TS47riFG1NejFVo0WQzjY5IM419fOhmc-lfWxKWAhI3-xJ9JaHfpdniStL31UK7z4ypQzNR0ry6uvBJYgDE3RQ7ay4MhDOB2-JXCU6H0iJlQeECBL8WakZWbfJCkByxMblDZFKYJCskgGPTP3AQCg96LAD5HgOXZ6WObOmqmyu-uJ9N1hSWK2-SjeU34qTV_upZm45tpCB0w,United Kingdom,WC1B 5AA,London,England,Greater London,,WC1B 5AA,1,,,Sunnyside Rural Trust works in Hertfordshire with adults with learning disabilities through horticultural and practical activities.,,,,,,,,,,
18,ChIJD8DAuVwbdkgR5Nd4ae4iVWI,National Autistic Society,"not open to the public, Weston House, London EC2A 3NH, UK",51.5233133,-0.0802195,,https://www.autism.org.uk/,+44 20 7833 2299,3.6,35,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=7085607996104431588,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJD8DAuVwbdkgR5Nd4ae4iVWI,9C3XGWF9+8W,"GWF9+8W London, UK",,AciIO2d91LYXrf298YP_a9Tj5PPDI_TGOz342LFhrFJ6fxOSYza3ivDyKgIat7SlvQkV9YHZtH5oTHEPpUYLEE1RS5-4RkWmKeEIJWM6PJS3yvVjJyo35Ea-SGh1y2CyLOM453qFL7FKS8zKEaKUHBZRKKpbUpq4utlOeeL25dXOZxVscIaMyf0aT3bEBiAaqtSC9Wp6inxTGTx943ZKEu4CAxMGQKvJq572uc5qTPoONYTbRdwfqK_kutAzgbervuqayEAMbetUyZ-yW147dZXu_hoQWi6bghWXq9OrIZsIE-gicg,United Kingdom,EC2A 3NH,London,England,Greater London,,EC2A 3NH,1,,,Bromley,,,,,,,,,,
19,ChIJbQIttUIbdkgRx8GqelUUFfc,Transport for London,"14 Pier Walk, London SE10 0ES, UK",51.5009977,0.0063729,Monday: 6:00?AM?–?8:00?PM; Tuesday: 6:00?AM?–?8:00?PM; Wednesday: 6:00?AM?–?8:00?PM; Thursday: 6:00?AM?–?8:00?PM; Friday: 6:00?AM?–?8:00?PM; Saturday: 6:00?AM?–?8:00?PM; Sunday: 6:00?AM?–?8:00?PM,http://www.tfl.gov.uk/,+44 343 222 1234,1.7,120,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=17804159059241910727,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJbQIttUIbdkgRx8GqelUUFfc,9F32G224+9G,"G224+9G London, UK",,AciIO2dseutC20oqDigcz9PKBm3K6zN9kyQGuUiXlpymERpKDmXZyYaC-bPU22KLdAFA-pqjyhNJcVVQZj-0B3AcMcf3TkLiwy1PsHHd-zR0QDigYJO8aUTu1uP-65Vph0ZKrMRbsrgEV-pZoYyOYwv6mXrEapGUta5WUj4oB4-RQ8P1z5Rc7rxDv3ODGVxSs9GV_ggsyIi4NnoWpJbX-9DfF5ia-T4cgncT-SCB5U3smjsrLqYAwO1rNL6Gi65drWuxkiNCfVTnLuWVXNsnpIz9UkmlIqu8r4ABDvzjO33m4j8wJHwnC8QiYdyh_nlb5XwKxdw0z72FNTrGJv0V4Tl7O65aMaBqgpWc5LoluHQgCKJHLd_y--0FflKP-WUMdxI18i45pvwzdyUMLOYbLTzU7JuYxt6JR55K4_L8AFTEnL2_CA,United Kingdom,SE10 0ES,London,England,Greater London,,SE10 0ES,1,,,Surrey Choices provide support services for people with additional needs across Surrey and surrounding areas. These include:,,,,,,,,,,
20,ChIJx7ZZ7-AHdkgRd6AU30Lvg70,"The National Autistic Society Centre, Greater London,Croydon (Mansfield House)","1A Mansfield Rd, South Croydon CR2 6HP, UK",51.3559223,-0.09698179999999999,,https://www.autism.org.uk/services/community/centres.aspx,,3,2,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=13656021565607026807,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJx7ZZ7-AHdkgRd6AU30Lvg70,9C3X9W43+96,"9W43+96 South Croydon, UK",,,United Kingdom,CR2 6HP,South Croydon,England,Greater London,,CR2 6HP,1,,,We support many people who are on the autistic spectrum – some are able to live independent lives with a small amount of support while others require specialist full-time support.,,,,,,,,,,
21,ChIJicR_aEMZdkgR15YwL5ldTaU,Enfield National Autistic Society,"58 Melbourne Ave, London N13 4SX, UK",51.61114749999999,-0.1127125,,http://www.enfieldnas.org.uk/,+44 7759 553839,1,1,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=11911279501967922903,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJicR_aEMZdkgR15YwL5ldTaU,9C3XJV6P+FW,"JV6P+FW London, UK",,,United Kingdom,N13 4SX,London,England,Greater London,,N13 4SX,1,,,London,England - London,,,,,,,,,
22,ChIJ1eplWiEQdkgRiPzWwNXLqeg,"The National Autistic Society Centre, Greater London (Ladbroke Grove)","National Autistic Society, City Rd, London EC1V 1NH, UK",51.5318295,-0.1047849,Monday: 9:00?AM?–?4:00?PM; Tuesday: 9:00?AM?–?4:00?PM; Wednesday: 9:00?AM?–?4:00?PM; Thursday: 9:00?AM?–?4:00?PM; Friday: 9:00?AM?–?4:00?PM; Saturday: Closed; Sunday: Closed,https://www.autism.org.uk/,+44 20 8962 3010,3.5,8,"establishment,point_of_interest,school",OPERATIONAL,,https://maps.google.com/?cid=16765155206787169416,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJ1eplWiEQdkgRiPzWwNXLqeg,9C3XGVJW+P3,"GVJW+P3 London, UK",,AciIO2dcsfBmiYewNZB2EvM_zBHrYJ9uRLy49QS5qoczURtcbK1z647JOLnka-imtivFdedYcCrHY-s5jPJ5_x5g3ly1K3_Fullvj47OiUYCKyErZxnvN1grWYWMEfE-GlB_gwnsq22GZ6ihAa2XiIVsOXl_Unf76tHBU0waR9-Ci8ZacIhwCjdJpZdS2hSQWf-75bUuiyqjpvUtnlya5r-uSl24c-zsKi93wmf8iaB7Me3hGJoKbVf29NMGG1z1g6ccY1UPXFGgnFZ2GNgioJVmxLI_0snEr_79f57hFLZbJ7Y8-rZ3bTmI4sr16m1PX9bULkk7HVMzLRKeQEpTNPpyMnMuVfhs17lHy5Z2hrTAHewLa14jUJ-EBwIObjQdynNn72Pif2HQxbaeaHlnBNLOGmoAFRmQw4NL5T0GXnPEfilWKg,United Kingdom,EC1V 1NH,London,England,Greater London,W10 6EJ,EC1V 1NH,1,,,The Avenues Trust Group.,,,,,,,,,,
23,ChIJu7__Z6MEdkgRsrYIB7Bfa_8,Caretrade Charitable Trust,"9 Larcom St, London SE17 1NQ, UK",51.4906105,-0.0964548,Monday: 9:00?AM?–?4:00?PM; Tuesday: 9:00?AM?–?4:00?PM; Wednesday: 9:00?AM?–?4:00?PM; Thursday: 9:00?AM?–?4:00?PM; Friday: 9:00?AM?–?4:00?PM; Saturday: Closed; Sunday: Closed,https://care-trade.org/,+44 20 3375 6288,5,1,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=18404909511816558258,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJu7__Z6MEdkgRsrYIB7Bfa_8,9C3XFWR3+6C,"FWR3+6C London, UK",,,United Kingdom,SE17 1NQ,London,England,Greater London,,SE17 1NQ,1,,,weekends and school holidays. Provides fun and exciting activities with social opportunities for children and young people with disabilities.,,,,,,,,,,
24,ChIJffwz70YxcEERVOR_ApsaRtM,Disability Rights UK,"Here East, 14 E Bay Ln, London E20 3BS, UK",51.5471864,-0.0241134,Monday: 9:00?AM?–?5:00?PM; Tuesday: 9:00?AM?–?5:00?PM; Wednesday: 9:00?AM?–?5:00?PM; Thursday: 9:00?AM?–?5:00?PM; Friday: 9:00?AM?–?5:00?PM; Saturday: Closed; Sunday: Closed,http://www.disabilityrightsuk.org/,+44 300 995 0400,4.5,8,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=15223884843436729428,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJffwz70YxcEERVOR_ApsaRtM,9C3XGXWG+V9,"GXWG+V9 London, UK",,AciIO2fTvUClQXrqqqw7nMbl_Qvx3ACJipdVwn-_f3xMISOy9pNvS-iwAEUkP8L1ec1_YspnbXtyrGwGYQE62LyNRg98_nI4P-LbTrwO31ZZdCo_I5k2iouMhE2f9pKjcqcNHifwh0sSCwsadHD5D8SPj4tI4lNaMt1ygHdBWfWo0z-7McrBxjlpDM_MlqqalUMfVXvW9RLekwdGi5JiKw9gjyQS5sr4JQDuqrEI_5FDNIAksFr75RB_nS-gQrI4aR0BcT8lmq5L1ugGv_KSJBRkqOJ8YU0xZd6OtJz3xyY8sug4anSLeNJTvbB4mExEcQoDSGssMse8wIz6tD0Bw5QglAjapyLgPmlc8KHQdb8cfms6gIW5QPn5VUQpPaydO2TUkweNCs4beC74HxrE_7G5NsQeFxXzD9hRORxsX6CoD5TiWQ,United Kingdom,E20 3BS,London,England,Greater London,N1 6AH,E20 3BS,1,,,increase their communication skills and enable them to relax and have fun.,,,,,,,,,,
25,ChIJD8DAuVwbdkgR5Nd4ae4iVWI,National Autistic Society,"not open to the public, Weston House, London EC2A 3NH, UK",51.5233133,-0.0802195,,https://www.autism.org.uk/,+44 20 7833 2299,3.6,35,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=7085607996104431588,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJD8DAuVwbdkgR5Nd4ae4iVWI,9C3XGWF9+8W,"GWF9+8W London, UK",,AciIO2d91LYXrf298YP_a9Tj5PPDI_TGOz342LFhrFJ6fxOSYza3ivDyKgIat7SlvQkV9YHZtH5oTHEPpUYLEE1RS5-4RkWmKeEIJWM6PJS3yvVjJyo35Ea-SGh1y2CyLOM453qFL7FKS8zKEaKUHBZRKKpbUpq4utlOeeL25dXOZxVscIaMyf0aT3bEBiAaqtSC9Wp6inxTGTx943ZKEu4CAxMGQKvJq572uc5qTPoONYTbRdwfqK_kutAzgbervuqayEAMbetUyZ-yW147dZXu_hoQWi6bghWXq9OrIZsIE-gicg,United Kingdom,EC2A 3NH,London,England,Greater London,,EC2A 3NH,1,,,44 Masons Hill,,,,,,,,,,
26,ChIJDxXTaq0udkgRa0DbvizlzeA,Church Farm Ardeley,"Church Farm, Ardeley, Stevenage SG2 7AH, UK",51.926948,-0.0965447,Monday: 9:00?AM?–?5:00?PM; Tuesday: 9:00?AM?–?5:00?PM; Wednesday: 9:00?AM?–?5:00?PM; Thursday: 9:00?AM?–?5:00?PM; Friday: 9:00?AM?–?5:00?PM; Saturday: 9:00?AM?–?5:00?PM; Sunday: 9:00?AM?–?5:00?PM,http://www.churchfarmardeley.co.uk/,+44 1438 861447,4.4,1084,"campground,establishment,food,lodging,park,point_of_interest,store",OPERATIONAL,,https://maps.google.com/?cid=16198855415064903787,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJDxXTaq0udkgRa0DbvizlzeA,9C3XWWG3+Q9,"WWG3+Q9 Stevenage, UK",,AciIO2emw29Fz5HlUgbW5fGXeXyzMZ-UmxRkDkWSFOCCG_dNrm62k940Jrt0UaggHzlCE186Sulz_SOuGSgk0yE8fMZ-G7vDyET_uq4E04JeoDOAMJ8uIsU8PqQmBGyV4pAWXA1hNOHYZQXNWYcXkM-AZ7iCmxG_JtZZHFv0XPcH2QoH74Yi-hVgSVM_2z1mn4lPC6VfBq6SkMOE3ja9m4JywSxN3DRHnAbzysx8Xw16IBiT2E8wPViG5jgkMSt_e6IRzib-Bv-ydNDF1E0-XVzcUsD4ogquQ3fffs1Z129ECp92OO2Av3Z2EfR-FhGnj1Vzmi9VmR4LfEz1vExfvu3zQB8rtF5vRkHttjzY_e0mUwEcB32UqsTrF1Ci1AmYz6HBq_OopfFwOrKbQSN2Sa5LCVA2oHDp1aJfUyKwad7k0M8,United Kingdom,SG2 7AH,Stevenage,England,Hertfordshire,,SG2 7AH,1,,,however we have provided details for situations where people are unable to contact us via email.,,,,,,,,,,
27,ChIJMUj3OFMXdkgRCIV8IBkNpy8,Barnet Mencap,"35 Hendon Ln, London N3 1RT, UK",51.59962729999999,-0.1968054,Monday: 9:00?AM?–?5:00?PM; Tuesday: 9:00?AM?–?5:00?PM; Wednesday: 9:00?AM?–?5:00?PM; Thursday: 9:00?AM?–?5:00?PM; Friday: 9:00?AM?–?5:00?PM; Saturday: Closed; Sunday: Closed,http://www.barnetmencap.org.uk/,+44 20 8349 3842,4.5,38,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=3433727642463667464,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJMUj3OFMXdkgRCIV8IBkNpy8,9C3XHRX3+V7,"HRX3+V7 London, UK",,AciIO2eLamgdcL_iXgaLDnJBWNlLDfEku6GoJJzhPtvO_gIODkrjc3RV-OSdy0L9RqTQwh67qNOF5muwn-B9muAxUrxLw0OR9pi4YLGn44OCZ08fGdZtwZlbkn5so3_qcEH46LHIQZ-hRvDrdqBkxO82p3Z274LD2Jh4_Avy1pS9Yyz_7IS0tXiKEAQNH50hFK-GVtBodpeYOAsPMHXYc0RwvBaIjt1yqPl3zF62XHvbYAgiss5TYqvt-4az4EP8PzS8TxiAdo5BBB67VnzUvteR4HxseX6MxVb7FL8OOUMbVYo,United Kingdom,N3 1RT,London,England,Greater London,N3 1RT,N3 1RT,1,,,Stones Courtyard,,,,,,,,,,
28,ChIJ86ZzLYXG2EcRT8fZiVuQf28,Papworth Trust,"Bradbury House, Witchards, Basildon SS16 5BP, UK",51.5656785,0.462082,Monday: 9:00?AM?–?4:30?PM; Tuesday: 9:00?AM?–?4:30?PM; Wednesday: 9:00?AM?–?4:30?PM; Thursday: 9:00?AM?–?4:30?PM; Friday: 9:00?AM?–?4:30?PM; Saturday: Closed; Sunday: Closed,https://www.papworthtrust.org.uk/,+44 1268 663221,4.3,6,"establishment,point_of_interest,store",OPERATIONAL,,https://maps.google.com/?cid=8034298983081428815,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJ86ZzLYXG2EcRT8fZiVuQf28,9F32HF86+7R,"HF86+7R Basildon, UK",,AciIO2emrYGDmptT5S5Cls9gRDCqL5lVGREbPtNey1fIHwacG7VwQC99iViGga9ZyeNl3ICnvOavh9MRFoRn5YrOJ8LU5k_13zsdLX_hmZkC0T91wZrf4MVBmHu3t6WD0oo8CtwnfkTLgSCD7WBhnYZN88FQmqaoPeb2asVhRc7xA7VWsMH76AGCAGlPXGOX0FlFIl8iXSMEi48Lwxh51_cH8CGkFG7WIcsJ1y81rpiFZZ3JtJjXfOK5lxVV2gv7lBJdDON97njwoQmt-xjjxS_GM6qjdulFWDNIhawPSWj0QcKwPlMVgyTL8PUWkfztdA9oCFdGN28oBthRaPDouz1XUc6owhF__5xshQRHplTTS1w2riT-34Cso1L4XAG0A50Mzi6uj-uPm2WZXoLI6nO6J8LntxhMv9LH4EiXkeOtv5sPQg,United Kingdom,SS16 5BP,Basildon,England,Essex,,SS16 5BP,1,,,http://disabilitycroydon.org.uk/?page_id=16,,,,,,,,,,
29,ChIJVfASQVFDdkgRKkOHKSIz8bw,Sunnyside Rural Trust | Head Office,"Civic Centre, 161-163 High St, Berkhamsted HP4 3HD, UK",51.7599537,-0.5641925,Monday: 9:00?AM?–?5:00?PM; Tuesday: 9:00?AM?–?5:00?PM; Wednesday: 9:00?AM?–?5:00?PM; Thursday: 9:00?AM?–?5:00?PM; Friday: 9:00?AM?–?5:00?PM; Saturday: Closed; Sunday: Closed,http://www.sunnysideruraltrust.org.uk/,+44 1442 863364,5,1,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=13614719370336355114,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJVfASQVFDdkgRKkOHKSIz8bw,9C3XQC5P+X8,"QC5P+X8 Berkhamsted, UK",,,United Kingdom,HP4 3HD,Berkhamsted,England,Hertfordshire,HP4 3HD,HP4 3HD,1,,,Andrew Lloyd Webber Foundation Nordoff Robbins Unit.,,,,,,,,,,
